"act_type","base_price","causes_deadline_changes","causes_price_changes","centralized_procedure","contract_close_date","contract_date","Exectution","execution_dummy","contractual_modifications","contractual_price","effective_total_price","Variation_price","environmental_criteria","environmental","execution_period","procedure_type","cpvs","competing_entities","contract_year","contract_month","contract_day","covid_pandemic","nipcs","Location","loc","cpvPrincipal_2chars","cpv_descricao","CPV_agrupado","bidders","ln_effective_total_price","ln_base_price","contract_year_centered","contract_year_sq","efficiency","custo_aumentou","risk_prob","price_sim_rf"
"Urgent Tender Notice",32051.63,"-","valor base por estimativa, pelo que houve acerto nas quantidades de lixo efetivo.","-",2023-12-31,2023-01-03,362,1,"-",32051.63,32410.88,0.0112084783207593,"-",0,365,"Concurso público","90513000-6, Serviços de tratamento e eliminação de resíduos e lixos não-perigosos","-",2023,1,3,1,"506361659","PT16J","PT16","90","Serviços relativos a águas residuais, resíduos, limpeza e ambiente","Group 04: Services",1,10.3862494478805,10.3751345182645,1.60362350861692,2.57160835738884,0.584493042364532,1,0.0526315789473684,32410.88
"Standard Procedure Notice",69799,"-","-","-",2023-11-17,2023-03-13,249,1,"-",32100,32100,0,"-",0,366,"Concurso público","33694000-1, Meios de diagnóstico","Lifescan Portugal, Unipessoal LDA. (514967420),ABBOTT LABORATORIOS, LDA (500006148),ROCHE SIST.DIAG., SOC. UNIP. LDA (504282921),KNOW-HOW LDA (509884296),NEXTPHARMA Unipessoal, LDA. (510810454),HEMOVISION, LDA (509717853),MED TRUST PORTUGAL UNIPESSOAL LDA (510862993),NORMAX FABRICA VIDROS CIENTIFICOS, LDA (500203130),CSP SAUDE - CENTRO DE SERVIÇOS PARTILHADOS, S.A. (508440246),Quilaban, S.A (500399670)",2023,3,13,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",18,10.3766113091181,11.1533892887505,1.60362350861692,2.57160835738884,0.358120107015281,0,0,32100
"Standard Procedure Notice",36200,"-","-","-",2022-11-24,2022-08-10,106,1,"-",32200,32200,0,"-",0,184,"Concurso público","33141110-4, Pensos33141120-7, Clipes, suturas, ligaduras","STOMACARE UNIP., LDA. (509469680),Overpharma-Produtos Médicos e Farmacêuticos, Lda (505792362),PAUL HARTMANN, LDA (502271728),Laboratórios Urgo, SL (B83608604)",2022,8,10,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",8,10.3797217315325,10.4968420217417,0.60362350861692,0.364361340155001,0.731372777207619,0,0,32200
"Standard Procedure Notice",161863.61,"-","Terminou a vigência do contrato","-",2022-01-15,2021-05-24,236,0,"-",32280,20570,-0.36276332094176,"-",0,221,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","Overpharma, Lda. (505792362),ABBOTT MEDICAL PORTUGAL, LDA. (504180746),JOHNSON & JOHNSON, LDA. (500153370),Lusopalex (503531588),MEDICINÁLIA CORMÉDICA - MCMEDICAL, LIMITADA (500684324),MEDTRONIC PORTUGAL, LDA (504223933),Werfen Portugal, Lda. (501086110),B. Braun Medical, Lda (501506543),MEDINFAR - SOROLÓGICO - PROD. E EQUIPAMENTOS, S. A (501197052)",2021,5,24,1,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",17,9.931588982647,11.9945155240478,-0.39637649138308,0.157114322921161,0.12904034288519,0,0,20570
"Standard Procedure Notice",120150,"-","-","-",2023-12-29,2022-09-14,471,1,"-",32400,32400,0,"-",0,548,"Concurso público","33600000-6, Produtos farmacêuticos","Multinfor (501691278),ICON Medical lda (513702954)",2022,9,14,1,"506361659","PT16J","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",2,10.3859137017804,11.6965045640597,0.60362350861692,0.364361340155001,0.251274628420262,0,0.0277777777777778,32400
"Standard Procedure Notice",172694.78,"-","Terminou a vigência do contrato","-",2023-02-27,2022-07-05,237,1,"-",32440,21120,-0.348951911220715,"-",0,365,"Concurso público","33141120-7, Clipes, suturas, ligaduras","-",2022,7,5,1,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,9.9579757378202,12.059286828399,0.60362350861692,0.364361340155001,0.112910371423466,0,0,21120
"Standard Procedure Notice",115118,"O prazo para a execução física foi alargado, por forma a prolongar o prazo de validade dos produtos em stock, de acordo com as necessidades dos Laboratórios do INSA, I.P.","-","-",2023-12-22,2023-05-23,213,0,"-",32527.4,32527.4,0,"-",0,109,"Concurso público","33696500-0, Reagentes de laboratório","AMBIFOOD, LDA. (505400057),WERFEN PORTUGAL, LDA. (501086110),Specanalítica, Equipamentos Científicos, Lda (507350871),BIOMERIEUX PORTUGAL (501524177)",2023,5,23,0,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",8,10.3898380900512,11.6537216549356,1.60362350861692,2.57160835738884,0.22572782373703,0,0,32527.4
"Standard Procedure Notice",213990,"-","-","-",2022-10-27,2021-10-02,390,0,"-",32533,32533,0,"-",0,274,"Concurso público","33192000-2, Mobiliário para fins médicos","Eurocasmédica - Produtos Hospitalares, S.A. (503322105),WTEC - EQUIP. INDUSTRIAIS , LAB. HOSPITALARES, LDA (504022172),QUILABAN QUIM. LABORATORIAL ANALITICA, SA (500399670),FRISINDE - EQUIPAMENTOS INDUSTRIAIS, LDA (502365889),EXPOMEDICA SOC. EXPORTAÇAO IMPORT.MAT. MEDIC., LDA (501886621),SALUTEC-SERVIÇOS E EQUIPAMENTOS DE SAUDE, LDA (506380408),FILSAT - EQUIPAMENTOS MEDICOS CIENTIFICOS, LDA (506708616),Vicis Vita - Equipamentos e Consumiveis Emergência Unipessoal, Lda (515387134),DUEKIPA-COMERCIO DE EQUIP MEDICO-HOSPITALAR, LDA (508690102),PromeiCentro, Lda (506470113),B BRAUN MEDICAL (501506543),A. J. OLIVEIRA, LDA (502293748),VIRTUGAL, LDA. (510113923),SPACE - EQUIPAMENTOS MEDICOS, LDA (507662407),BACELAR (500532818),EUGENIO PEREIRA, LDA (503989525),Cenatolin Equipamento Hoteleiro Lda (507397924),Micromil Sistemas Médicos e Industriais, SA (501605770),Feiramédica - Importação e Comércio de Equipamento (503731900),PARAMEDICA EQUIPAMENTOS MEDICOS, LDA (501393005),SANO-TECNICA (500239819),MJ PRODUTOS MÉDICOS E PAPEL, LDA (513269517),Magicpharma, Lda. (508548233),Sorisa, Estética e Fisioterapia S.A. (500990441),Concessus (500070040),TEK4LIFE MED, LDA. (516110616),Julcar Mobiliário Integrado, S.A. (501140263),BRAMEDICA FISIO- PRODUTOS DE SAUDE, LDA (508560152),IFHI - INSTALAÇÃO DE FLUIDOS HOSPITALARES E INDUSTRIAIS, LDA. (502264543),Iberdata - Equipamentos - SA (501904921),BLUESTREAM, SA (513196781),AZINOR (501727639),SPECULUM (502996323)",2021,10,2,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",58,10.3900102377789,12.2736892370448,-0.39637649138308,0.157114322921161,0.154514749499855,0,0,32533
"Standard Procedure Notice",35000,"-","-","-",2022-01-05,2021-09-29,98,0,"-",32738,32738,0,"Anúncio sustentável",1,50,"Concurso público","33121300-7, Electromiógrafos","Sano-Técnica, Unipessoal, Lda (500239819),PROMEI INT - PROJECTOS INT., EQUIP. E BIOTECN., LD (506470130),Mundinter - Intercâmbio Mundial de Comércio, S.A. (500199906),MICROMIL-SISTEMAS MÉDICOS E INDUSTRIAIS, S.A. (501605770)",2021,9,29,1,"508331471","PT112","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",10,10.3962917617043,10.463131911492,-0.39637649138308,0.157114322921161,0.607665444797274,0,0,32738
"Standard Procedure Notice",350310,"-","Terminou a vigência do contrato","-",2021-06-21,2021-04-16,66,1,"-",32776.38,30269.61,-0.0764809902740936,"-",0,259,"Concurso público","44613800-8, Contentores para resíduos","-",2021,4,16,1,"511228848","PT300","PT30","44","Estruturas e materiais de construção; produtos auxiliares de construção (excepto aparelhos eléctricos)","Group 03: Equipment and Materials",1,10.3178995178892,12.7665766103483,-0.39637649138308,0.157114322921161,0.0727423558548774,0,0,30269.61
"Standard Procedure Notice",34600,"-","-","-",2023-06-09,2023-04-27,43,0,"-",32777,32777,0,"-",0,30,"Concurso público","38000000-5, Equipamento laboratorial, óptico e de precisão (exc. óculos)","IBERVOXEL, EQUIPAMENTOS MÉDICOS E DE LABORATÓRIO, UNIPESSOAL, LDA (506716899),INTERPHYSIX - EQUIP TÉCNICOS UNIPESOAL, LDA (509187030)",2023,4,27,1,"508331471","PT112","PT11","38","Equipamento laboratorial, óptico e de precisão (exc. óculos)","Group 03: Equipment and Materials",6,10.3974823288906,10.4516378623623,1.60362350861692,2.57160835738884,0.579134827910394,0,0,32777
"Standard Procedure Notice",51110.4,"-","-","-",2021-12-23,2021-05-28,209,1,"-",32847.71,32847.71,0,"-",0,213,"Concurso público","72500000-0, Serviços relacionados com a informática","Altranportugal, S.A. (504272179),CGITI PORTUGAL, S.A. (502605731),Glintt - Healthcare Solutions,SA (502479418),IT PEOPLE CONSULTORES, LDA (508722560)",2021,5,28,1,"509540716","PT170","PT17","72","Serviços de TI: consultoria, desenvolvimento de software, Internet e apoio","Group 04: Services",8,10.3996373106761,10.841762843287,-0.39637649138308,0.157114322921161,0.389027767078993,0,0.0810810810810811,50898.230329009
"Standard Procedure Notice",168126.87,"-","-","-",2023-01-13,2022-06-01,226,1,"-",32900,32900,0,"-",0,365,"Concurso público","33140000-3, Material médico de consumo","H.R Hospitalar Lda (501895558),Oxray, Lda (508930014),PPTEX-INDUSTRIA TEXTIL, LDA (514863471),Overpharma, Lda. (505792362),Salutec - Serviços e Equipamentos de Saúde. Ldª (506380408),RACLAC, S.A. (507992822),DIMOR LUSITANA, LDA (500730741),EUROCASMEDICA - PRODUTOS HOSPITALARES,SA (503322105),ANTAO MEDICAL (507754468),PAUL HARTMANN, LDA (502271728),EZEQUIEL PANAO JORGE (506820513),FILSAT EQUIPAMENTOS MEDICO CIENTIFICOS LDA (506708616),EZEQUIEL PANAO JORGE (501412727),M.U.C.- MATERIAL DE UTILIDADE CLÍNICA, LDA. (502379308),SPECULUM (502996323),Bastos Viegas S.A. (500042772),BATIST MEDICAL PORTUGAL, UNIP., LDA (EX-DOCWORLD) (508592909),MEDLINE INTERNACIONAL PORTUGAL UNIPESSOAL, LDA (510533515),USV MED, Lda (516125885),MOLNLYCKE HEALTH CARE COM PROD HOSPITALARES, LDA (511101066),OASIPOR - IMP. EXP., LDA (502260750),Eurosafe - Unipessoal, Lda (505826801),ESTERIPLAS (502020776),FACTOR PLUS, SA (502810645),HELDER GONÇALVES (503855421),BOSTON SCIENTIFIC PORTUGAL LDA (504988964),Medirm - Fabrico e Comércio de Dispositivos Médicos, Lda (507162773),LINEAMEDICA-DISPOSITIVOS MEDICOS-CIRUGICOS, SA (505148676),ANASTÁCIO SALDANHA, UNIPESSOAL, LDA. (505804441)",2022,6,1,1,"503122165","PT16F","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",49,10.4012279367535,12.0324800998245,0.60362350861692,0.364361340155001,0.176417550137498,0,0,32900
"Standard Procedure Notice",47000,"Incumprimento das clausulas contratuais","30/08/2022","-",2022-06-23,2022-01-28,146,1,"-",32900,8767.62,-0.733506990881459,"-",0,730,"Concurso público","77310000-6, Serviços de plantação e manutenção de áreas verdes","PERENE, S.A. (504338854),Tentações da Planície - Turismo e Lazer, Lda (514850493),Ferrovial Serviços SA (503307483),Purgest - Serviços Ambientais, Lda. (514780355),Ecoambiente - Serviços e Meio Ambiente, S.A. (502877472)",2022,1,28,1,"510445152","PT181","PT18","77","Serviços de agricultura, silvicultura, horticultura, aquicultura e apicultura","Group 04: Services",9,9.07882066883256,10.7579241570616,0.60362350861692,0.364361340155001,0.103752494221473,0,0,8767.62
"Urgent Tender Notice",47172,"-","-","-",2022-11-30,2022-09-19,72,1,"-",32950,32950,0,"-",0,101,"Concurso público","33141000-0, Material médico não químico descartável e produtos hematológicos","Bastos Viegas, S.A. (500042772),Speculum (502996323),ANASTÁCIO SALDANHA, UNIPESSOAL, LDA (505804441),Planeta Vertical Lda (514929170),BRAMÉDICA FISIO - PRODUTOS DE SAÚDE, LDA (508560152),GRUPO VITALINO LDA (513083162),OVERPHARMA - PRODUTOS MÉDICOS FARMACEUTICOS, LDA (505792362)",2022,9,19,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",12,10.4027465399307,10.7615769740015,0.60362350861692,0.364361340155001,0.718648616234961,0,0,32950
"Standard Procedure Notice",167210.33,"-","Necessidade superior à previsão","-",2023-12-31,2023-03-30,276,1,"-",32990,44050,0.335253107002122,"-",0,365,"Concurso público","33696500-0, Reagentes de laboratório","Biomerieux Portugal (501524177),HEMOVISION, LDA (509717853),IBERLAB & IMUNOREAGE SOLUCOES LABORATORIOS,LDA (503406694),Roche Sistemas de Diagnósticos, Lda (504282921),CSP SAÚDE - Centro de Serviços Partilhados, S.A. (508440246),QUILABAN (500399670),Werfen Portugal Ldª (501086110),BATISTA MARQUES DIAGNOSTICA E REAGENTES (501439110),IBCL, LDA. (507001664),CEPHEID IBERIA, S.L.U. (SUCURSAL EM PORTUGAL) (980655684),ARIUM - Sistemas de Diagnóstico, LDA. (502501880),BIOPORTUGAL, LDA (502380543),ISÓTOPOS E DERIVADOS (ISODER), S.A (502241594),Knowhow, Lda (509884296),DPMED, LDA (515143235)",2023,3,30,1,"509186998","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",26,10.6930806313643,12.0270137404948,1.60362350861692,2.57160835738884,0.208291170923246,0,0,44050
"Standard Procedure Notice",34501.5,"-","-","-",2023-11-30,2023-08-08,114,1,"-",33000,33000,0,"-",0,145,"Concurso público","33696000-5, Reagentes e meios de contraste","ROCHE SISTEMAS DIAGNOSTICO,LDA (504282921),WERFEN PORTUGAL, LDA. (501086110)",2023,8,8,0,"503148709","PT150","PT15","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",4,10.4042628404486,10.4487870641622,1.60362350861692,2.57160835738884,0.699872007183964,0,0,33000
"Standard Procedure Notice",61756,"Não aplicável.","Não aplicável.","-",2022-09-29,2021-12-23,280,0,"-",33000,33000,0,"-",0,30,"Concurso público","33100000-1, Equipamento médico","BAXTER MEDICO - FARMACEUTICO, LDA (503347345),General Electric Healthcare Portugal, Sociedade Unipessoal, Lda (500357129),SIEMENS HEALTHCARE DIAGNOSTICO LDA (507925173),TEPREL - Equipamentos Médicos, S.A. (502262184)",2021,12,23,1,"506361462","PT185","PT18","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",8,10.4042628404486,11.0309626083893,-0.39637649138308,0.157114322921161,0.533415470340793,0,0,33000
"Standard Procedure Notice",137000,"-","-","-",2021-07-24,2021-05-05,80,1,"-",33000,33000,0,"-",0,240,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","LUSOPALEX PRODUTOS DE SAUDE UNIPESSOAL, LDA (503531588),MEDTRONIC PORTUGAL, LDA (504223933),OVERPHARMA-PRODUTOS MÉDICOS E FARMACÉUTICOS,LDA (505792362),ABBOTT MEDICAL PORT. DIST. PROD.MED. (EX. ST.JUDE) (504180746)",2021,5,5,1,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",7,10.4042628404486,11.8277435040537,-0.39637649138308,0.157114322921161,0.240947101879333,0,0,33000
"Standard Procedure Notice",108600,"-","-","-",2018-09-24,2018-07-16,70,1,"-",33000,33000,0,"-",0,197,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","-",2018,7,16,0,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,10.4042628404486,11.5954358945427,-3.39637649138308,11.5353732712196,0.328366962274118,0,0,33000
"Standard Procedure Notice",42470,"O prazo para a execução física foi alargado, por forma a prolongar o prazo de validade dos produtos em stock, de acordo com as necessidades dos Laboratórios do INSA, I.P.","As quantidades reais necessárias para fazer face aos trabalhos realizados no INSA. I.P., ficaram abaixo do inicialmente previsto.","-",2023-12-27,2023-03-20,282,0,"-",33375.3,31645.3,-0.0518347400622617,"-",0,72,"Concurso público","33696500-0, Reagentes de laboratório","-",2023,3,20,1,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,10.3623449173351,10.6565767690626,1.60362350861692,2.57160835738884,0.571364112232993,0,0.0344827586206897,31645.3
"Standard Procedure Notice",41640,"-","-","-",2023-12-31,2023-03-10,296,1,"-",33480,33480,0,"-",0,337,"Concurso público","33185000-0, Próteses auditivas","Acusis Unipessoal, Lda (510261345),AMPLIFON PORTUGAL, S.A. (503325872)",2023,3,10,1,"506361659","PT16J","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",4,10.4187035246034,10.6368405378104,1.60362350861692,2.57160835738884,0.610122293550417,0,0.032258064516129,33480
"Standard Procedure Notice",88480.7,"-","As quantidades reais necessárias para fazer face às necessidades do INSA. I.P., ficaram abaixo do inicialmente previsto.","-",2023-06-26,2022-09-08,291,0,"-",33590.25,32770.25,-0.0244118456992729,"-",0,98,"Concurso público","33696500-0, Reagentes de laboratório","Bioportugal (502380543),Alfagene, Novas Tecnologias das Ciências da Vida, Lda. (503387398),BIO-RAD LABORATORIES - APARELHOS E REAGENTES PARA LABORATÓRIOS, LDA. (501301321),VWR International - Material de Laboratório,Lda. (503842770)",2022,9,8,1,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",8,10.3972763705927,11.3905510299531,0.60362350861692,0.364361340155001,0.337791720567756,0,0,32770.25
"Standard Procedure Notice",33790,"-","-","-",2022-02-28,2021-08-27,185,0,"-",33611.7,33611.7,0,"-",0,183,"Concurso público","72200000-7, Serviços de consultoria e de programação de software","GLINTT - HEALTHCARE SOLUTIONS, S.A. (502479418)",2021,8,27,1,"506361659","PT16J","PT16","72","Serviços de TI: consultoria, desenvolvimento de software, Internet e apoio","Group 04: Services",2,10.4226294996245,10.427949773825,-0.39637649138308,0.157114322921161,0.601810075318747,0,0.0606060606060606,33611.7
"Standard Procedure Notice",47950,"-","-","-",2023-12-22,2023-10-27,56,0,"-",33670,33670,0,"-",0,30,"Concurso público","79714000-2, Serviços de vigilância","Egor Outsourcing – Prestação de Serviços, Organização e Administração de Pessoal, Lda. (504136992),Venancio & Morais, Lda. (513373934),Ronsegur - Rondas e Segurança, S.A. (507011724)",2023,10,27,0,"508188423","PT170","PT17","79","Serviços a empresas: direito, comercialização, consultoria, recrutamento, impressão e segurança","Group 04: Services",7,10.4243625121551,10.7779349351515,1.60362350861692,2.57160835738884,0.334892996441129,0,0.0714285714285714,50898.230329009
"Standard Procedure Notice",33700,"-","-","-",2022-12-30,2022-10-20,71,0,"-",33700,33700,0,"-",0,30,"Concurso público","33123210-3, Aparelhos para monitorização cardíaca","MUNDINTER INTERC. MUNDIAL COMERC., SA (500199906),Sano-Tecnica Medical (500239819),MEDICINÁLIA-CORMÉDICA, LDA (500684324),PROMEI INT (506470130),CLINIFAR - PROD.CLINICOS E FARMAC. (503281115)",2022,10,20,1,"508331471","PT112","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",7,10.4252531163405,10.4252827894907,0.60362350861692,0.364361340155001,0.785615526189727,0,0,33700
"Standard Procedure Notice",228917.06,"-","-","-",2023-12-14,2023-04-03,255,1,"-",33750,33750,0,"-",0,366,"Concurso público","33141110-4, Pensos","MOLNLYCKE HEALTH CARE, LDA. (511101066),QUEENLABS, LDA (503984485),Smith & Nephew, Lda (503552461),B. BRAUN MEDICAL, UNIPESSOAL LDA (501506543),CLINIFAR PRODUTOS CLINICOS E FARMACEUTICOS, SA (503281115),OVERPHARMA - PROD. MÉDICOS E FARMACÊUTICOS, LDA. (505792362),BATIST MEDICAL PORTUGAL, UNIP., LDA (EX-DOCWORLD) (508592909),PAUL HARTMANN, LDA (502271728)",2023,4,3,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",17,10.4267356963007,12.3411194019109,1.60362350861692,2.57160835738884,0.121646115943628,0,0,33750
